| super(...)                        | Object()                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/com/kamikaze/pfordelta/LCPForDelta.java:54:14:54:24                                       |    0 |      |
| new IntegratedBinaryPacking(...)  | IntegratedBinaryPacking()  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:22:43:22:71                 |    0 |      |
| new IntegratedVariableByte(...)   | IntegratedVariableByte()   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:23:25:23:52                 |    0 |      |
| new IntegratedVariableByte(...)   | IntegratedVariableByte()   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:24:57:24:84                 |    0 |      |
| new VariableByte(...)             | VariableByte()             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:26:61:26:78                 |    0 |      |
| new VariableByte(...)             | VariableByte()             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:27:55:27:72                 |    0 |      |
| new BinaryPacking(...)            | BinaryPacking()            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:28:33:28:51                 |    0 |      |
| new VariableByte(...)             | VariableByte()             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:28:54:28:71                 |    0 |      |
| new VariableByte(...)             | VariableByte()             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:29:50:29:67                 |    0 |      |
| super(...)                        | Object()                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:20:14:20:25                 |    0 |      |
| new ArrayList<int[]>(...)         | ArrayList<int[]>()         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:35:51:35:72                 |    0 |      |
| new ArrayList<Integer>(...)       | ArrayList<Integer>()       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:62:53:62:76                 |    0 |      |
| new ArrayList<int[]>(...)         | ArrayList<int[]>()         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:84:49:84:70                 |    0 |      |
| new ArrayList<Integer>(...)       | ArrayList<Integer>()       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:92:53:92:76                 |    0 |      |
| new ArrayList<int[]>(...)         | ArrayList<int[]>()         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:108:49:108:70               |    0 |      |
| new Format(...)                   | Format()                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:119:17:119:31               |    0 |      |
| new Format(...)                   | Format()                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:119:34:119:48               |    0 |      |
| new Format(...)                   | Format()                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:119:51:119:63               |    0 |      |
| super(...)                        | Enum(String, int)          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:118:22:118:27               |    0 |      |
| new CompressionMode(...)          | CompressionMode()          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:123:17:123:21               |    0 |      |
| new CompressionMode(...)          | CompressionMode()          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:123:24:123:28               |    0 |      |
| super(...)                        | Enum(String, int)          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:122:22:122:36               |    0 |      |
| new ArrayList<String>(...)        | ArrayList<String>()        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:133:43:133:65               |    0 |      |
| new ArrayList<int[]>(...)         | ArrayList<int[]>()         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:163:41:163:62               |    0 |      |
| super(...)                        | Object()                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkOffsettedSeries.java:27:14:27:37     |    0 |      |
| new JustCopy(...)                 | JustCopy()                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkOffsettedSeries.java:45:43:45:56     |    0 |      |
| new BinaryPacking(...)            | BinaryPacking()            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkOffsettedSeries.java:45:59:45:77     |    0 |      |
| new DeltaZigzagBinaryPacking(...) | DeltaZigzagBinaryPacking() | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkOffsettedSeries.java:46:25:46:54     |    0 |      |
| new DeltaZigzagVariableByte(...)  | DeltaZigzagVariableByte()  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkOffsettedSeries.java:47:25:47:53     |    0 |      |
| new IntegratedBinaryPacking(...)  | IntegratedBinaryPacking()  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkOffsettedSeries.java:48:25:48:53     |    0 |      |
| new XorBinaryPacking(...)         | XorBinaryPacking()         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkOffsettedSeries.java:48:56:48:77     |    0 |      |
| new JustCopy(...)                 | JustCopy()                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkOffsettedSeries.java:60:44:60:57     |    0 |      |
| new BinaryPacking(...)            | BinaryPacking()            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkOffsettedSeries.java:60:60:60:78     |    0 |      |
| new DeltaZigzagBinaryPacking(...) | DeltaZigzagBinaryPacking() | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkOffsettedSeries.java:61:25:61:54     |    0 |      |
| new DeltaZigzagVariableByte(...)  | DeltaZigzagVariableByte()  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkOffsettedSeries.java:62:25:62:53     |    0 |      |
| new IntegratedBinaryPacking(...)  | IntegratedBinaryPacking()  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkOffsettedSeries.java:63:25:63:53     |    0 |      |
| new XorBinaryPacking(...)         | XorBinaryPacking()         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkOffsettedSeries.java:63:56:63:77     |    0 |      |
| new PerformanceLogger(...)        | PerformanceLogger()        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkOffsettedSeries.java:136:44:136:66   |    0 |      |
| new JustCopy(...)                 | JustCopy()                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkSkippable.java:293:52:293:65         |    0 |      |
| new VariableByte(...)             | VariableByte()             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkSkippable.java:293:68:293:85         |    0 |      |
| new Simple9(...)                  | Simple9()                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkSkippable.java:304:13:304:25         |    0 |      |
| new Simple16(...)                 | Simple16()                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_decomposed_tests/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkSkippable.java:304:28:304:41         |    0 |      |
